"","ID","MNAME","MCRNUM","MAPP8","MAPP5","HOSPBD"
"473","6710535","Mercy Hospital Rogers",40010,2,2,141
"474","6710545","Saint Mary's Regional Medical Center",40041,2,2,151
"475","6710547","Fulton County Hospital",41322,2,2,25
"476","6710566","Siloam Springs Memorial Hospital",40001,2,2,43
"477","6710630","Crittenden Regional Hospital",40042,2,2,142
"478","6710640","CrossRidge Community Hospital",41307,2,2,15
"479","6710585","Baptist Health Medical Center-Stuttgart",40072,2,2,49
"480","6710617","Lawrence Memorial Hospital",41309,2,2,204
"481","6710618","Summit Medical Center",40018,2,2,103
"482","6740333","Solara Hospital McAllen",452095,2,2,78
"483","6740334","South Texas Rehabilitation Hospital",453092,2,2,40
"484","6740335","Houston Physicians Hospital",670008,2,1,21
"485","6740336","University Behavioral Health of Denton",454104,2,2,104
"486","6740339","University General Hospital",670019,2,2,69
"487","6740340","Big Spring State Hospital",454000,2,1,200
"488","6740343","University of Texas Southwestern Medical Center",450766,1,1,459
"489","6740344","Hendrick Center for Extended Care",452029,2,2,19
"490","6740348","Regency Hospital of Fort Worth",452099,2,2,44
"491","6740349","Cedar Park Regional Medical Center",670043,2,1,85
"492","6740351","Kindred Rehabilitation Hospital Arlington",453094,2,2,24
"493","6740353","Kindred Rehabilitation Hospital Amarillo",453096,2,2,44
"494","6740354","Doctors Diagnostic Hospital",670018,2,2,4
"495","6740356","El Paso LTAC Hospital",452103,2,2,33
"496","6740357","First Street Hospital",670029,2,2,19
"497","6740358","Memorial Hermann Rehabilitation Hospital - Katy",673038,2,2,35
"498","6740359","Laredo Specialty Hospital",452096,2,2,60
"499","6740361","Mayhill Hospital",670010,2,2,59
"500","6740362","Mesquite Specialty Hospital",452100,2,2,40
"501","6740363","Methodist Mansfield Medical Center",670023,2,2,161
"502","6740364","Scenic Mountain Medical Center",450653,2,2,75
"503","6740367","North Cypress Medical Center",670024,2,2,139
"504","6740368","West Texas Veterans Affairs Health Care System",NA,2,1,149
"505","6740369","Solara Hospital Harlingen",452101,2,2,82
"506","6740370","Red River Regional Hospital",451370,2,2,25
"507","6740371","Texas Institute for Surgery at Texas Health Presbyterian Dallas",450889,2,2,9
"508","6740372","Vibra Specialty Hospital at DeSoto",452097,2,2,40
"509","6740376","Covenant Specialty Hospital",452102,2,2,56
"510","6740378","Sierra Providence East Medical Center",670047,2,1,110
"511","6740379","Dallas Regional Medical Center",450688,2,2,85
"512","6740380","The Heart Hospital Baylor Plano",670025,2,2,122
"513","6740381","Scott & White Hospital at Round Rock",670034,2,1,84
"514","6740383","Rio Grande State Center/South Texas Health Care System",454088,2,2,128
"515","6740384","Texas Health Harris Methodist Hospital Southlake",450888,2,2,18
"516","6740386","Memorial Hermann Surgical Hospital Kingwood",670005,2,2,10
"517","6740388","Texas Health Presbyterian Hospital of Rockwall",670044,2,2,50
"518","6740390","Reliant Rehabilitation Hospital North Texas",673029,2,2,50
"519","6740140","Austin State Hospital",454084,2,1,314
"520","6740141","Seton Shoal Creek Hospital",454029,2,1,92
"521","6740143","Plum Creek Specialty Hospital",452066,2,2,47
"522","6740144","Veterans Affairs North Texas Health Care System",NA,2,1,875
"523","6740147","Dell Children's Medical Center of Central Texas",453310,2,1,176
"524","6740148","Seton Northwest Hospital",450867,2,1,121
"525","6740149","Clear Lake Regional Medical  Center",450617,2,1,655
"526","6740151","Las Colinas Medical Center",450822,2,2,90
"527","6740152","Sunrise Canyon Hospital",454093,2,2,30
"528","6740153","Plano Specialty Hospital",452054,2,2,43
"529","6740154","Cornerstone Hospital-Medical Center of Houston",452055,2,2,30
"530","6740156","Texas NeuroRehab Center",452038,2,2,47
"531","6740158","Texas Specialty Hospital at Wichita Falls",452068,2,2,31
"532","6740159","Kindred Hospital-Bay Area",NA,2,2,74
"533","6740161","Lifecare Hospitals of South Texas-North McAllen",452063,2,2,84
"534","6740162","LifeCare Hospitals of Dallas",452044,2,2,60
"535","6740163","Kindred Hospital-Amarillo",452060,2,2,72
"536","6740164","Kindred Hospital Midtown",452027,2,2,40
"537","6740167","El Paso Psychiatric Center",454100,2,1,77
"538","6740168","Kindred Hospital Victoria",452056,2,2,23
"539","6740170","University Medical Center at Brackenridge",450124,2,1,244
"540","6740172","Northwest Hills Surgical Hospital",450808,2,2,8
"541","6740182","Kell West Regional Hospital",450827,2,2,41
"542","6740188","Warm Springs Specialty Hospital of Victoria",452094,2,2,26
"543","6740190","St. David's Medical Center",450431,2,1,484
"544","6740191","Nexus Specialty Hospital",NA,2,2,75
"545","6740192","LifeCare Hospitals of San Antonio",452059,2,2,62
"546","6740194","Plaza Specialty Hospital",452046,2,2,39
"547","6740195","St. David's Rehabilitation Center",453038,2,1,64
"548","6740196","Surgery Specialty Hospitals of America",450831,2,2,37
"549","6740197","Dubuis Hospital of Texarkana",452061,2,2,49
"550","6740198","Dubuis Hospital of Beaumont",452042,2,2,51
"551","6740200","Seton Medical Center Austin",450056,2,1,425
"552","6740203","Christus Dubuis Hospital of Port Arthur",NA,2,2,15
"553","6740201","East Texas Medical Center Specialty Hospital",452051,2,2,36
"554","6740204","Methodist Willowbrook Hospital",450844,2,1,241
"555","6740206","Texas Health Presbyterian Hospital Allen",450840,2,2,73
"556","6720498","Oceans Behavioral Hospital of Greater New Orleans",194098,2,2,30
"557","6720500","Central Louisiana Surgical Hospital",190298,2,2,24
"558","6720503","Iberia Medical Center",190054,2,2,84
"559","6720506","St. Charles Surgical Hospital",190300,2,2,39
"560","6720520","Children's Hospital",193300,2,1,200
"561","6720631","Ochsner Medical Center",190036,1,1,771
"562","6720639","River Oaks Hospital",194031,2,2,126
"563","6720670","Touro Infirmary",190046,2,1,411
"564","6720688","St. Bernard Parish Hospital",190308,2,2,40
"565","6720702","Oakdale Community Hospital",190106,2,2,27
"566","6720704","Pointe Coupee General Hospital",191316,2,2,25
"567","6720706","West Carroll Memorial Hospital",190081,2,2,21
"568","6720708","Opelousas General Health System",190017,2,2,231
"569","6720709","Hardtner Medical Center",191315,2,2,35
"570","6720720","Central Louisiana State Hospital",194025,2,2,128
"571","6720730","Huey P. Long Medical Center",190009,2,1,60
"572","6720761","West Feliciana Parish Hospital",191306,2,2,22
"573","6720762","Ochsner St. Anne General Hospital",191324,2,2,35
"574","6720767","Richardson Medical Center",190151,2,2,38
"575","6720770","Northern Louisiana Medical Center",190086,2,2,91
"576","6720776","LSU Health Sciences Center",190098,2,1,459
"577","6720785","LifeCare Specialty Hospital of North Louisiana",192022,2,2,70
"578","6720840","Shriners Hospitals for Children-Shreveport",193301,2,1,45
"579","6720860","Ochsner Medical Center - North Shore",190204,2,2,110
"580","6720875","Overton Brooks Veterans Affairs Medical Center",NA,2,1,100
"581","6720876","Slidell Memorial Hospital",190040,2,1,170
"582","6720877","Willis-Knighton Medical Center",190111,2,1,896
"583","6720878","Springhill Medical Center",190088,2,2,58
"584","6720879","West Calcasieu Cameron Hospital",190013,2,2,79
"585","6720880","Thibodaux Regional Medical Center",190004,2,2,140
"586","6720881","Madison Parish Hospital",191314,2,2,25
"587","6720882","North Caddo Medical Center",191304,2,1,27
"588","6720888","Winn Parish Medical Center",190090,2,2,60
"589","6720891","Glenwood Regional Medical Center",190160,2,2,247
"590","6720893","Lane Regional Medical Center",190020,2,2,180
"591","6720894","Franklin Medical Center",190140,2,2,43
"592","6720930","Seaside Health System",194103,2,2,24
"593","6410062","Select Specialty Hospital-Youngstown",362024,2,2,51
"594","6410064","Select Specialty Hospital-Zanesville",362031,2,2,35
"595","6410066","Select Specialty Hospital-Akron",362027,2,2,60
"596","6410067","Bethesda Butler Hospital",360269,2,2,8
"597","6410068","Acuity Specialty Hospitals Ohio Valley",362035,2,2,40
"598","6410069","Ohio Hospital for Child and Adolescent Psychiatry",364041,2,2,78
"599","6410072","University Pointe Surgical Hospital",360271,2,2,8
"600","6410073","The Medical Center at Elizabeth Place",360274,2,2,26
"601","6410074","St. Elizabeth Boardman Health Center",360276,2,2,128
"602","6410075","Lindner Center of HOPE",364044,2,2,48
"603","6410076","Ten Lakes Center",364042,2,2,16
"604","6410077","West Chester Hospital",360354,2,2,126
"605","6410078","Medical Center of Newark",360347,2,2,20
"606","6410079","Select Specialty Hospital-Canton",362016,2,2,30
"607","6410080","Alliance Community Hospital",360131,2,1,196
"608","6410110","Samaritan Regional Health System",360002,2,1,49
"609","6410081","OhioHealth Dublin Methodist Hospital",360348,2,2,92
"610","6410120","Ashtabula County Medical Center",360125,2,1,156
"611","6410139","Regency Hospital Cleveland East",362029,2,2,44
"612","6410140","O'Bleness Memorial Hospital",360014,2,2,132
"613","6410150","Summa Barberton Citizens Hospital",360019,2,1,202
"614","6410155","Mercy Health - Clermont Hospital",360236,2,2,119
"615","6410160","Barnesville Hospital",361321,2,2,25
"616","6410165","Mary Rutan Hospital",360197,2,1,100
"617","6410180","Belmont Community Hospital",360153,2,2,66
"618","6410190","Bellevue Hospital",360107,2,1,50
"619","6410196","Regency Hospital of Toledo",362036,2,1,35
"620","6410197","Regency Hospital of Columbus",362037,2,2,43
"621","6410199","University Hospitals Ahuja Medical Center",360359,2,2,108
"622","6410200","Southwest General Health Center",360155,2,1,310
"623","6410205","Louis Stokes Cleveland Veterans Affairs Medical Center",NA,1,1,585
"624","6410207","Three Gables Surgery Center",360261,2,2,8
"625","6410208","Advanced Specialty Hospital of Toledo",362038,2,2,25
"626","6410210","Bluffton Hospital",361322,2,2,25
"627","6410217","Wood County Hospital",360029,2,1,102
"628","6410225","Community Hospitals and Wellness Centers",360121,2,1,113
"629","6410240","Bucyrus Community Hospital",361316,2,1,25
"630","6390124","Health First Palm Bay Hospital",100316,2,2,119
"631","6390126","Manatee Palms Youth Services",NA,2,2,60
"632","6390128","Marion-Citrus Mental Health Centers",104068,2,2,40
"633","6390129","Kindred Hospital Ocala",102019,2,2,31
"634","6390131","The Vines",104071,2,2,90
"635","6390135","Bayfront Health Dade City",100211,2,2,120
"636","6390145","St. Vincent's Medical Center Southside",100307,2,1,269
"637","6390146","Select Specialty Hospital-Tallahassee",102020,2,2,29
"638","6390147","Select Specialty Hospital-Pensacola",102024,2,2,54
"639","6390148","Select Specialty Hospital-Palm Beach",102023,2,2,60
"640","6390149","Select Specialty Hospital-Gainesville",102022,2,2,44
"641","6390150","Broward Health Coral Springs",100276,2,2,182
"642","6390155","Healthmark Regional Medical Center",100081,2,2,50
"643","6390180","Westside Regional Medical Center",100228,2,2,215
"644","6390188","Kindred Hospital the Palm Beaches",102025,2,2,70
"645","6390190","Florida Hospital Waterman",100057,2,2,269
"646","6390200","Baptist Medical Center Nassau",100140,2,2,52
"647","6390205","Cleveland Clinic Florida",100289,2,1,155
"648","6390210","Broward Health Medical Center",100039,2,1,656
"649","6390211","Atlantic Shores Hospital",104065,2,2,72
"650","6390215","Broward Health Imperial Point",100200,2,2,180
"651","6390222","BayCare Alliant Hospital",102021,2,2,38
"652","6390223","Complex Care Hospital at Ridgelake",102018,2,2,40
"653","6390225","North Florida Regional Medical Center",100204,2,2,445
"654","6390230","Holy Cross Hospital",100073,2,2,559
"655","6390233","Fort Lauderdale Hospital",104026,2,2,100
"656","6390240","Lee Memorial Hospital",100012,2,2,835
"657","6390248","Gulf Breeze Hospital",100266,2,2,77
"658","6390253","Fort Walton Beach Medical Center",100223,2,2,257
"659","6390265","Hollywood Pavilion",104015,2,2,46
"660","6390268","Memorial Regional Hospital South",NA,2,2,280
"661","6390279","Malcom Randall Veterans Affairs Medical Center",NA,2,1,277
"662","6390281","Campbellton Graceville Hospital",101302,2,2,25
"663","6390282","Aventura Hospital and Medical Center",100131,2,2,359
"664","6390283","Shands at the University of Florida",100113,1,1,946
"665","6390286","Heart of Florida Regional Medical Center",100137,2,2,194
"666","6390287","Hialeah Hospital",100053,2,2,160
"667","6621010","Mercy Medical Center-New Hampton",161331,2,2,18
"668","6621020","Skiff Medical Center",160032,2,2,48
"669","6621035","Iowa Medical and Classification Center",NA,2,2,28
"670","6621040","Mercy Hospital of Franciscan Sisters",161338,2,2,64
"671","6621045","Burgess Health Center",161359,2,2,25
"672","6621065","Orange City Area Health System",161360,2,2,104
"673","6621145","Dallas County Hospital",161322,2,2,18
"674","6621153","Pocahontas Community Hospital",161305,2,2,20
"675","6621068","Mitchell County Regional Health Center",161323,2,2,25
"676","6621075","Clarke County Hospital",161348,2,2,25
"677","6621099","Mahaska Health Partnership",161379,2,2,33
"678","6621105","Ottumwa Regional Health Center",160089,2,2,105
"679","6621135","Pella Regional Health Center",161367,2,2,88
"680","6621175","Baum Harmon Mercy Hospital",161300,2,2,13
"681","6621180","Montgomery County Memorial Hospital",161363,2,2,25
"682","6621200","Sanford Rock Rapids Medical Center",161321,2,2,16
"683","6621202","Hegg Memorial Health Center Avera",161336,2,2,85
"684","6621205","Loring Hospital",161370,2,2,25
"685","6621210","Sanford Sheldon Medical Center",161381,2,2,95
"686","6621220","Shenandoah Medical Center",161366,2,2,78
"687","6621230","Osceola Community Hospital",161345,2,2,25
"688","6621245","Sioux Center Community Hospital and Health Center Avera",161346,2,2,90
"689","6621270","UnityPoint Health - St. Luke's Health System",160146,2,1,157
"690","6621275","Mercy Medical Center-Sioux City",160153,2,1,238
"691","6621300","Spencer Hospital",160112,2,2,80
"692","6621311","Lakes Regional Healthcare",160124,2,2,30
"693","6621315","Buena Vista Regional Medical Center",161375,2,2,35
"694","6621325","Community Memorial Hospital",161320,2,2,16
"695","6621340","Virginia Gay Hospital",161349,2,2,65
"696","6621350","Washington County Hospital and Clinics",161344,2,2,68
"697","6621360","UnityPoint Health - Allen Hospital",160110,2,1,201
"698","6621375","Covenant Medical Center",160067,2,1,243
"699","6621385","Veterans Memorial Hospital",161318,2,2,25
"700","6621390","Waverly Health Center",161339,2,2,25
"701","6621395","Van Diest Medical Center",161361,2,2,25
"702","6621400","Palmer Lutheran Health Center",161316,2,2,25
"703","6621415","Madison County Health Care System",161326,2,2,25
"704","6933332","Doctors Medical Center-San Pablo Campus",50079,2,2,140
"705","6933335","California Medical Facility",NA,2,2,215
"706","6933340","Providence Little Company of Mary Medical Center San Pedro",50078,2,2,327
"707","6933350","Coastal Communities Hospital",50747,2,2,178
"708","6933362","Kentfield Rehabilitation and Specialty Hospital",52043,2,2,48
"709","6933367","Kaiser Permanente San Rafael Medical Center",50510,2,2,116
"710","6933370","Marin General Hospital",50360,2,2,235
"711","6933375","Santa Barbara Cottage Hospital",50396,2,1,351
"712","6933377","Western Medical Center-Santa Ana",50746,2,1,282
"713","6933401","Goleta Valley Cottage Hospital",50357,2,2,72
"714","6933402","Kaiser Permanente Santa Clara Medical Center",50071,2,1,327
"715","6933440","Marian Medical Center",50107,2,2,286
"716","6933450","Saint John's Health Center",50290,2,2,234
"717","6933460","Santa Monica-UCLA Medical Center and Orthopaedic Hospital",50112,2,1,266
"718","6933461","Kern Valley Healthcare District",51314,2,2,99
